INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,DLF       ,28/07/2026,00000644.00,00000651.25,00000642.40,00000650.10,000000016018900,     7466496405.00,         11556750,            12165,             6824
FUTSTK    ,DLF       ,25/08/2026,00000644.80,00000654.00,00000644.80,00000653.25,000000040326550,     7765879880.00,         11963350,            12593,             6871
FUTSTK    ,DLF       ,29/09/2026,00000652.05,00000658.25,00000650.00,00000657.20,000000000288800,       50930355.00,            77900,               82,               77
FUTSTK    ,DMART     ,28/07/2026,00004068.60,00004085.00,00004011.10,00004028.20,000000000894300,     5904486600.00,          1456500,             9710,             7690
FUTSTK    ,DMART     ,25/08/2026,00004010.00,00004081.50,00004010.00,00004026.40,000000004231350,     6335518140.00,          1563600,            10424,             8332
FUTSTK    ,DMART     ,29/09/2026,00004015.00,00004078.70,00004015.00,00004028.30,000000000073500,      110716140.00,            27300,              182,              154
FUTSTK    ,DRREDDY   ,28/07/2026,00001156.40,00001159.10,00001149.60,00001153.70,000000004793750,     6074488062.50,          5263750,             8422,             7571
FUTSTK    ,DRREDDY   ,25/08/2026,00001151.30,00001154.70,00001142.80,00001148.40,000000013152500,     6820202187.50,          5936250,             9498,             8622
FUTSTK    ,DRREDDY   ,29/09/2026,00001152.50,00001153.90,00001144.60,00001150.20,000000000471875,      108489312.50,            94375,              151,              140
FUTSTK    ,PAGEIND   ,28/07/2026,00040210.00,00040505.00,00039670.00,00039825.00,000000000090220,     3222122400.00,            80460,             4023,             3212
FUTSTK    ,PAGEIND   ,25/08/2026,00040510.00,00040650.00,00039785.00,00039965.00,000000000226400,     3734478600.00,            93020,             4651,             3713
FUTSTK    ,PAGEIND   ,29/09/2026,00040495.00,00040495.00,00039845.00,00040025.00,000000000001540,       23238800.00,              580,               29,               29
FUTSTK    ,PATANJALI ,28/07/2026,00000343.80,00000348.90,00000341.05,00000347.65,000000007628200,     3300676560.00,          9551375,             8885,             4975
FUTSTK    ,PATANJALI ,25/08/2026,00000345.50,00000350.60,00000344.25,00000348.90,000000025816125,     4691108005.00,         13507375,            12565,             7483
FUTSTK    ,PATANJALI ,29/09/2026,00000348.50,00000351.50,00000347.10,00000350.80,000000000513850,       35724238.75,           102125,               95,               78
FUTSTK    ,PAYTM     ,28/07/2026,00001289.10,00001299.60,00001272.10,00001293.70,000000013274750,    11639746747.50,          9045825,            12477,             9020
FUTSTK    ,PAYTM     ,25/08/2026,00001294.50,00001306.90,00001278.60,00001301.00,000000018523750,    13183763587.50,         10191325,            14057,            10150
FUTSTK    ,PAYTM     ,29/09/2026,00001294.00,00001312.20,00001288.00,00001311.10,000000001898050,       41445060.00,            31900,               44,               42
FUTSTK    ,PERSISTENT,28/07/2026,00005235.90,00005356.50,00005235.90,00005289.10,000000001335375,     7355961687.50,          1389875,            11119,             9377
FUTSTK    ,PERSISTENT,25/08/2026,00005263.00,00005372.00,00005237.30,00005287.30,000000003514625,     8878866525.00,          1674125,            13393,            11014
FUTSTK    ,PERSISTENT,29/09/2026,00005229.90,00005358.20,00005229.90,00005273.60,000000000046125,      137540037.50,            26000,              208,              185
FUTSTK    ,PETRONET  ,28/07/2026,00000275.90,00000276.40,00000273.00,00000273.45,000000006423900,     2557717015.00,          9308100,             4899,             3063
FUTSTK    ,PETRONET  ,25/08/2026,00000276.95,00000279.00,00000274.20,00000274.70,000000025965400,     2733357955.00,          9902800,             5212,             3510
FUTSTK    ,PETRONET  ,29/09/2026,00000278.45,00000278.85,00000276.05,00000276.35,000000000133000,       19507680.00,            70300,               37,               36
FUTSTK    ,PFC       ,28/07/2026,00000410.35,00000420.90,00000410.35,00000420.10,000000028757300,     8410318150.00,         20160400,            15508,            10980
FUTSTK    ,PFC       ,25/08/2026,00000410.20,00000417.90,00000407.95,00000417.30,000000039206700,     8686534935.00,         20974200,            16134,            11733
FUTSTK    ,PFC       ,29/09/2026,00000409.10,00000418.40,00000409.10,00000417.00,000000002505100,      684022690.00,          1645800,             1266,              928
FUTSTK    ,PGEL      ,28/07/2026,00000581.95,00000587.80,00000577.10,00000580.75,000000003450400,     2721316895.00,          4689200,             4936,             3450
FUTSTK    ,PGEL      ,25/08/2026,00000584.90,00000591.45,00000580.00,00000583.35,000000008589900,     2942701237.50,          5046400,             5312,             3604
FUTSTK    ,PGEL      ,29/09/2026,00000586.85,00000592.65,00000584.15,00000586.45,000000000114000,       13952935.00,            23750,               25,               24
FUTSTK    ,PHOENIXLTD,28/07/2026,00002010.20,00002054.20,00002010.20,00002033.40,000000000925050,     1991155075.00,           979650,             2799,             2346
FUTSTK    ,PHOENIXLTD,25/08/2026,00002033.60,00002067.10,00002023.50,00002043.50,000000003184650,     2296991235.00,          1123150,             3209,             2743
FUTSTK    ,PHOENIXLTD,29/09/2026,00002071.10,00002071.40,00002055.60,00002055.60,000000000010150,        2893835.00,             1400,                4,                4
FUTSTK    ,PIDILITIND,28/07/2026,00001586.10,00001624.50,00001577.20,00001613.50,000000002505500,     3578381150.00,          2220000,             4440,             3216
FUTSTK    ,PIDILITIND,25/08/2026,00001597.90,00001634.80,00001597.90,00001622.80,000000006949000,     5746680600.00,          3543500,             7087,             5238
FUTSTK    ,PIDILITIND,29/09/2026,00001613.40,00001641.00,00001613.40,00001630.20,000000000628500,       29299950.00,            18000,               36,               30
FUTSTK    ,PIIND     ,28/07/2026,00002754.10,00002773.70,00002736.10,00002749.40,000000000627725,     1891088010.00,           685300,             3916,             2703
FUTSTK    ,PIIND     ,25/08/2026,00002730.60,00002751.00,00002704.80,00002738.00,000000002612575,     2155237787.50,           786975,             4497,             3201
FUTSTK    ,PIIND     ,29/09/2026,00002708.30,00002740.00,00002701.30,00002726.00,000000000044625,       55334755.00,            20300,              116,              106
FUTSTK    ,PNB       ,28/07/2026,00000110.72,00000112.20,00000110.72,00000111.71,000000092000000,     9271175280.00,         83152000,            10394,             6849
FUTSTK    ,PNB       ,25/08/2026,00000111.55,00000112.74,00000111.32,00000112.35,000000269384000,     9937165760.00,         88648000,            11081,             7418
FUTSTK    ,PNB       ,29/09/2026,00000112.49,00000113.33,00000112.10,00000112.99,000000014152000,      198472400.00,          1760000,              220,              201
FUTSTK    ,PNBHOUSING,28/07/2026,00001055.30,00001085.00,00001051.00,00001078.40,000000002425800,     2773550325.00,          2590900,             3986,             3260
FUTSTK    ,PNBHOUSING,25/08/2026,00001056.60,00001082.80,00001048.90,00001076.20,000000006607250,     3561900095.00,          3333200,             5128,             4048
FUTSTK    ,PNBHOUSING,29/09/2026,00001069.40,00001086.00,00001061.20,00001084.00,000000000022750,       11855025.00,            11050,               17,               16
FUTSTK    ,POLICYBZR ,28/07/2026,00001541.90,00001560.00,00001537.40,00001553.30,000000004095000,     4697944965.00,          3029600,             8656,             5074
FUTSTK    ,POLICYBZR ,25/08/2026,00001559.70,00001568.50,00001546.00,00001561.20,000000008158500,     4754190280.00,          3049550,             8713,             5092
FUTSTK    ,POLICYBZR ,29/09/2026,00001555.90,00001571.00,00001555.90,00001567.00,000000000040950,        9307865.00,             5950,               17,               16
FUTSTK    ,POLYCAB   ,28/07/2026,00009063.00,00009063.00,00008954.50,00009027.00,000000000705000,     7388785500.00,           819000,             6552,             5791
FUTSTK    ,POLYCAB   ,25/08/2026,00009048.50,00009096.00,00009000.00,00009061.00,000000001993000,     8187321062.50,           903875,             7231,             6275
FUTSTK    ,POLYCAB   ,29/09/2026,00009022.00,00009126.00,00009022.00,00009106.50,000000000039750,      161604937.50,            17750,              142,              109
FUTSTK    ,POWERGRID ,28/07/2026,00000289.85,00000290.80,00000286.80,00000288.65,000000021072900,     4727697990.00,         16395100,             8629,             6109
FUTSTK    ,POWERGRID ,25/08/2026,00000289.50,00000291.40,00000287.60,00000289.15,000000038556700,     4379994665.00,         15160100,             7979,             6237
FUTSTK    ,POWERGRID ,29/09/2026,00000291.45,00000292.60,00000288.95,00000290.70,000000012944700,      528937770.00,          1820200,              958,              279
FUTSTK    ,POWERINDIA,28/07/2026,00031185.00,00031780.00,00030920.00,00031580.00,000000000162650,     4990728250.00,           158600,             6344,             5255
FUTSTK    ,POWERINDIA,25/08/2026,00031490.00,00031960.00,00031105.00,00031760.00,000000000451275,     6447378750.00,           203700,             8148,             6853
FUTSTK    ,POWERINDIA,29/09/2026,00031390.00,00032000.00,00031325.00,00031900.00,000000000003000,       60423500.00,             1900,               76,               72
FUTSTK    ,PREMIERENE,28/07/2026,00001012.30,00001043.00,00001012.30,00001040.50,000000000843700,     2308175675.00,          2236650,             3441,             2584
FUTSTK    ,PREMIERENE,25/08/2026,00001035.60,00001040.40,00001012.00,00001038.30,000000006160700,     2551815370.00,          2483650,             3821,             2945
FUTSTK    ,PREMIERENE,29/09/2026,00001027.50,00001035.60,00001013.00,00001034.70,000000000056550,       23945025.00,            23400,               36,               29
FUTSTK    ,PRESTIGE  ,28/07/2026,00001607.90,00001649.90,00001592.40,00001642.40,000000000982800,     2707368030.00,          1657800,             3684,             2973
FUTSTK    ,PRESTIGE  ,25/08/2026,00001610.00,00001650.70,00001607.50,00001648.00,000000004577850,     3065288445.00,          1870650,             4157,             3326
FUTSTK    ,PRESTIGE  ,29/09/2026,00001639.20,00001657.00,00001639.20,00001656.80,000000000012600,       11870190.00,             7200,               16,               16
FUTSTK    ,VBL       ,28/07/2026,00000461.35,00000465.00,00000453.70,00000464.00,000000018107550,     6320869492.50,         13755975,            10789,             8486
FUTSTK    ,VBL       ,25/08/2026,00000460.75,00000467.50,00000455.65,00000465.95,000000045652650,     7890685256.25,         17091375,            13405,            10393
FUTSTK    ,VBL       ,29/09/2026,00000462.55,00000470.00,00000459.00,00000469.05,000000000573750,      146592296.25,           314925,              247,              188
FUTSTK    ,VEDL      ,28/07/2026,00000266.05,00000268.30,00000264.40,00000265.35,000000025151650,     5700287570.00,         21404950,            18613,            11360
FUTSTK    ,VEDL      ,25/08/2026,00000268.40,00000269.60,00000265.55,00000266.55,000000040214350,     5866894395.00,         21946600,            19084,            11535
FUTSTK    ,VEDL      ,29/09/2026,00000270.15,00000271.05,00000267.30,00000268.10,000000000844100,       44541627.50,           165600,              144,              136
FUTSTK    ,VMM       ,28/07/2026,00000109.22,00000110.65,00000107.16,00000110.34,000000009544800,     1191470254.50,         10965850,             2261,             2047
FUTSTK    ,VMM       ,25/08/2026,00000110.00,00000110.49,00000107.65,00000110.24,000000038848500,     1599019780.00,         14671250,             3025,             2723
FUTSTK    ,VMM       ,29/09/2026,00000108.66,00000111.00,00000108.40,00000110.76,000000004636600,       94177494.00,           853600,              176,              161
FUTSTK    ,VOLTAS    ,28/07/2026,00001329.50,00001343.50,00001311.10,00001321.20,000000002387250,     2747797725.00,          2075250,             5534,             4468
FUTSTK    ,VOLTAS    ,25/08/2026,00001342.50,00001351.80,00001316.00,00001327.10,000000006651000,     3265633275.00,          2454375,             6545,             5264
FUTSTK    ,VOLTAS    ,29/09/2026,00001346.20,00001346.20,00001325.80,00001329.60,000000000070875,       21959700.00,            16500,               44,               41
FUTSTK    ,ZYDUSLIFE ,28/07/2026,00001113.00,00001125.80,00001098.80,00001110.40,000000001588500,     2548818360.00,          2292300,             2547,             2144
FUTSTK    ,ZYDUSLIFE ,25/08/2026,00001120.00,00001132.60,00001112.00,00001115.50,000000009036000,     3026350980.00,          2708100,             3009,             2564
FUTSTK    ,ZYDUSLIFE ,29/09/2026,00001135.00,00001135.00,00001119.80,00001123.00,000000000074700,       29364750.00,            26100,               29,               27
FUTSTK    ,BAJAJ-AUTO,28/07/2026,00011146.50,00011262.00,00011117.50,00011210.50,000000000844950,     5734841325.00,           511875,             6825,             5762
FUTSTK    ,BAJAJ-AUTO,25/08/2026,00011220.00,00011327.00,00011167.50,00011262.00,000000001906800,     7140364425.00,           634275,             8457,             7313
FUTSTK    ,BAJAJ-AUTO,29/09/2026,00011267.50,00011340.00,00011195.00,00011281.00,000000000018450,       80305387.50,             7125,               95,               81
FUTSTK    ,BAJAJFINSV,28/07/2026,00001883.20,00001918.70,00001883.20,00001911.20,000000004018800,     5809461630.00,          3048600,            10162,             9169
FUTSTK    ,BAJAJFINSV,25/08/2026,00001900.00,00001931.00,00001896.60,00001924.40,000000008477100,     6621525690.00,          3454800,            11516,            10135
FUTSTK    ,BAJAJFINSV,29/09/2026,00001915.00,00001942.40,00001915.00,00001939.20,000000001581900,       37641420.00,            19500,               65,               62
FUTSTK    ,BAJAJHLDNG,28/07/2026,00010734.00,00010846.00,00010625.00,00010818.00,000000000074325,     1216490400.00,           113250,             1510,             1326
FUTSTK    ,BAJAJHLDNG,25/08/2026,00010706.00,00010887.00,00010670.00,00010864.00,000000000313575,     1176265425.00,           108975,             1453,             1218
FUTSTK    ,BAJAJHLDNG,29/09/2026,00010730.00,00010890.00,00010700.00,00010890.00,000000000002400,        8062950.00,              750,               10,               10
FUTSTK    ,BAJFINANCE,28/07/2026,00001030.90,00001049.60,00001026.90,00001047.30,000000023800500,    21665339175.00,         20813250,            27751,            19137
FUTSTK    ,BAJFINANCE,25/08/2026,00001038.00,00001056.20,00001035.00,00001053.20,000000061882500,    23753887050.00,         22695750,            30261,            21210
FUTSTK    ,BAJFINANCE,29/09/2026,00001045.10,00001060.00,00001041.30,00001059.00,000000011521500,      767143200.00,           725250,              967,              172
FUTSTK    ,BANDHANBNK,28/07/2026,00000167.11,00000170.50,00000167.00,00000169.36,000000028162800,     5300488440.00,         31291200,             8692,             6139
FUTSTK    ,BANDHANBNK,25/08/2026,00000168.80,00000169.75,00000166.01,00000168.63,000000117601200,     5524533468.00,         32742000,             9095,             6516
FUTSTK    ,BANDHANBNK,29/09/2026,00000167.85,00000170.59,00000167.85,00000169.65,000000003578400,      102074184.00,           601200,              167,              147
FUTSTK    ,BANKBARODA,28/07/2026,00000242.75,00000247.75,00000242.30,00000244.45,000000038294100,     9048690933.75,         36878400,            12608,             8886
FUTSTK    ,BANKBARODA,25/08/2026,00000244.00,00000249.35,00000243.35,00000245.70,000000115756875,    11385396067.50,         46171125,            15785,            11501
FUTSTK    ,BANKBARODA,29/09/2026,00000245.70,00000250.55,00000245.70,00000247.30,000000004867200,      185760461.25,           748800,              256,              238
FUTSTK    ,BANKINDIA ,28/07/2026,00000144.10,00000144.43,00000136.41,00000137.76,000000043560400,     5604076608.00,         40232400,             7737,             6038
FUTSTK    ,BANKINDIA ,25/08/2026,00000145.00,00000145.00,00000137.25,00000138.53,000000084385600,     8489707408.00,         60522800,            11639,             8542
FUTSTK    ,BANKINDIA ,29/09/2026,00000144.60,00000144.60,00000138.35,00000139.45,000000002579200,      241625072.00,          1710800,              329,              291
FUTSTK    ,BDL       ,28/07/2026,00001249.90,00001264.00,00001234.90,00001256.40,000000001986450,     4119189335.00,          3296300,             7756,             6632
FUTSTK    ,BDL       ,25/08/2026,00001217.80,00001228.00,00001204.10,00001224.70,000000006567525,     4284323935.00,          3519425,             8281,             7090
FUTSTK    ,BDL       ,29/09/2026,00001206.50,00001212.20,00001193.00,00001209.40,000000000313225,      116846440.00,            96900,              228,              208
FUTSTK    ,BEL       ,28/07/2026,00000409.20,00000409.20,00000404.30,00000406.85,000000046021800,    10275663813.75,         25317975,            17767,            12152
FUTSTK    ,BEL       ,25/08/2026,00000409.45,00000409.55,00000405.90,00000408.35,000000078285225,    11884129785.00,         29165475,            20467,            13817
FUTSTK    ,BEL       ,29/09/2026,00000410.40,00000412.00,00000408.50,00000411.05,000000013034475,      354647943.75,           864975,              607,              550
FUTSTK    ,BHARATFORG,28/07/2026,00002178.00,00002190.10,00002155.70,00002182.00,000000001619500,     5736915900.00,          2644000,             5288,             4712
FUTSTK    ,BHARATFORG,25/08/2026,00002185.00,00002201.90,00002165.40,00002195.40,000000007021500,     6634782700.00,          3041500,             6083,             5437
FUTSTK    ,BHARATFORG,29/09/2026,00002179.70,00002203.00,00002171.00,00002202.00,000000000040000,       72167700.00,            33000,               66,               45
FUTSTK    ,BHARTIARTL,28/07/2026,00001893.30,00001917.50,00001890.00,00001906.50,000000012198475,    16797717362.50,          8824550,            18578,            11207
